Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
586,3,2013-01-02,14019,2347,1,0,0,1,0,2,250.0,10.0,2008.0,0,0.0,0.0,None,2013,1,2,1
580,3,2013-01-02,11952,1957,1,0,0,1,0,2,170.0,2.0,2009.0,0,0.0,0.0,None,2013,1,2,1
578,3,2013-01-02,7966,764,1,0,0,1,3,0,12700.0,4.0,2013.0,0,0.0,0.0,None,2013,1,2,1
574,3,2013-01-02,8446,700,1,0,0,1,3,0,4400.0,0.0,0.0,0,0.0,0.0,None,2013,1,2,1
562,3,2013-01-02,15472,2744,1,0,0,1,1,2,1210.0,0.0,0.0,0,0.0,0.0,None,2013,1,2,1
842,3,2013-01-02,20355,1257,1,0,0,1,3,2,1200.0,11.0,2007.0,0,0.0,0.0,None,2013,1,2,1
697,3,2013-01-02,8714,926,1,0,0,1,3,0,3780.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,2,1
698,3,2013-01-02,15829,2013,1,0,0,1,0,0,1790.0,5.0,2011.0,0,0.0,0.0,None,2013,1,2,1
560,3,2013-01-02,7066,1212,1,0,0,1,2,2,1910.0,7.0,2013.0,0,0.0,0.0,None,2013,1,2,1
709,3,2013-01-02,8263,1122,1,0,0,1,0,0,500.0,12.0,2010.0,0,0.0,0.0,None,2013,1,2,1
704,3,2013-01-02,9078,1046,1,0,0,1,3,2,1910.0,4.0,2009.0,0,0.0,0.0,None,2013,1,2,1
827,3,2013-01-02,12086,1654,1,0,0,1,0,2,250.0,1.0,2005.0,0,0.0,0.0,None,2013,1,2,1
826,3,2013-01-02,7910,755,1,0,0,1,0,2,7980.0,6.0,2005.0,0,0.0,0.0,None,2013,1,2,1
820,3,2013-01-02,12338,1155,1,0,0,1,0,2,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,2,1
817,3,2013-01-02,25357,3462,1,0,0,1,0,0,140.0,3.0,2006.0,0,0.0,0.0,None,2013,1,2,1
814,3,2013-01-02,7405,636,1,0,0,1,3,2,24530.0,7.0,2013.0,0,0.0,0.0,None,2013,1,2,1
809,3,2013-01-02,8704,853,1,0,0,1,0,0,12770.0,10.0,2000.0,0,0.0,0.0,None,2013,1,2,1
799,3,2013-01-02,9131,851,1,0,0,1,0,2,2700.0,0.0,0.0,0,0.0,0.0,None,2013,1,2,1
788,3,2013-01-02,17934,1791,1,0,0,1,0,2,1530.0,3.0,2013.0,0,0.0,0.0,None,2013,1,2,1
787,3,2013-01-02,9908,1213,1,0,0,1,2,2,3210.0,6.0,2009.0,0,0.0,0.0,None,2013,1,2,1
769,3,2013-01-02,7276,2339,1,0,0,1,1,1,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2013,1,2,1
768,3,2013-01-02,11803,1315,1,0,0,1,0,2,2630.0,9.0,2012.0,0,0.0,0.0,None,2013,1,2,1
807,3,2013-01-02,9469,973,1,0,0,1,0,0,3870.0,4.0,2008.0,0,0.0,0.0,None,2013,1,2,1
761,3,2013-01-02,9258,1081,1,0,0,1,0,0,2390.0,9.0,2012.0,0,0.0,0.0,None,2013,1,2,1
713,3,2013-01-02,12031,1598,1,0,0,1,0,2,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,2,1
765,3,2013-01-02,8020,743,1,0,0,1,0,2,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,2,1
726,3,2013-01-02,10306,1039,1,0,0,1,0,2,40540.0,2.0,2002.0,0,0.0,0.0,None,2013,1,2,1
729,3,2013-01-02,9442,1072,1,0,0,1,2,2,8980.0,6.0,2011.0,0,0.0,0.0,None,2013,1,2,1
731,3,2013-01-02,9100,1026,1,0,0,1,0,0,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,2,1
722,3,2013-01-02,9874,1655,1,0,0,1,0,0,50.0,0.0,0.0,0,0.0,0.0,None,2013,1,2,1
738,3,2013-01-02,7180,640,1,0,0,1,3,2,5980.0,10.0,2005.0,0,0.0,0.0,None,2013,1,2,1
753,3,2013-01-02,7956,720,1,0,0,1,3,2,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2013,1,2,1
755,3,2013-01-02,10285,930,1,0,0,1,3,2,13130.0,12.0,2003.0,0,0.0,0.0,None,2013,1,2,1
756,3,2013-01-02,14883,2465,1,0,0,1,0,2,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,2,1
733,3,2013-01-02,12477,3121,1,0,0,1,1,1,860.0,10.0,1999.0,0,0.0,0.0,None,2013,1,2,1
389,4,2013-01-03,9330,1249,1,0,0,1,0,2,6690.0,8.0,2011.0,0,0.0,0.0,None,2013,1,3,1
431,4,2013-01-03,7532,894,1,0,0,1,3,2,4520.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
423,4,2013-01-03,8254,1482,1,0,0,1,1,0,1270.0,5.0,2014.0,0,0.0,0.0,None,2013,1,3,1
421,4,2013-01-03,8790,1058,1,0,0,1,2,2,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2013,1,3,1
416,4,2013-01-03,8615,1166,1,0,0,1,0,2,4650.0,6.0,2014.0,0,0.0,0.0,None,2013,1,3,1
411,4,2013-01-03,7966,625,1,0,0,1,3,2,8460.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
400,4,2013-01-03,6540,1110,1,0,0,1,0,0,70.0,11.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
396,4,2013-01-03,10406,1254,1,0,0,1,0,2,23130.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
394,4,2013-01-03,6406,555,1,0,0,1,3,0,10850.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
390,4,2013-01-03,8906,910,1,0,0,1,0,2,1600.0,4.0,2009.0,0,0.0,0.0,None,2013,1,3,1
388,4,2013-01-03,8404,1003,1,0,0,1,0,0,2260.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
354,4,2013-01-03,6247,585,1,0,0,1,3,2,1500.0,10.0,2005.0,0,0.0,0.0,None,2013,1,3,1
384,4,2013-01-03,7626,995,1,0,0,1,0,2,130.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
383,4,2013-01-03,15131,2067,1,0,0,1,0,2,350.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
381,4,2013-01-03,7037,853,1,0,0,1,0,0,1800.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2013,1,3,1
380,4,2013-01-03,13130,1355,1,0,0,1,0,0,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,1,3,1
376,4,2013-01-03,7597,967,1,0,0,1,0,0,160.0,8.0,2012.0,0,0.0,0.0,None,2013,1,3,1
375,4,2013-01-03,7779,764,1,0,0,1,0,2,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
372,4,2013-01-03,6379,613,1,0,0,1,3,2,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
368,4,2013-01-03,6632,539,1,0,0,1,3,2,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2013,1,3,1
362,4,2013-01-03,7000,963,1,0,0,1,2,2,340.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
358,4,2013-01-03,7470,893,1,0,0,1,0,0,2890.0,10.0,2003.0,0,0.0,0.0,None,2013,1,3,1
344,4,2013-01-03,6569,989,1,0,0,1,0,2,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
387,4,2013-01-03,10868,1557,1,0,0,1,2,0,210.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2013,1,3,1
432,4,2013-01-03,9769,1391,1,0,0,1,0,0,810.0,5.0,2013.0,0,0.0,0.0,None,2013,1,3,1
482,4,2013-01-03,7602,1005,1,0,0,1,2,0,2550.0,10.0,2005.0,0,0.0,0.0,None,2013,1,3,1
445,4,2013-01-03,6102,1059,1,0,0,1,0,0,240.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
533,4,2013-01-03,8474,815,1,0,0,1,0,2,5950.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
342,4,2013-01-03,11114,845,1,0,0,1,3,2,15770.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
532,4,2013-01-03,9168,1109,1,0,0,1,0,2,1070.0,8.0,2010.0,0,0.0,0.0,None,2013,1,3,1
528,4,2013-01-03,8446,800,1,0,0,1,0,2,20620.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
527,4,2013-01-03,9789,943,1,0,0,1,3,2,5830.0,4.0,2008.0,0,0.0,0.0,None,2013,1,3,1
526,4,2013-01-03,9122,1418,1,0,0,1,0,0,120.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2013,1,3,1
525,4,2013-01-03,9044,788,1,0,0,1,3,2,1870.0,9.0,2013.0,0,0.0,0.0,None,2013,1,3,1
524,4,2013-01-03,7566,888,1,0,0,1,0,2,40860.0,9.0,2013.0,0,0.0,0.0,None,2013,1,3,1
523,4,2013-01-03,17778,2121,1,0,0,1,2,2,50.0,11.0,2013.0,0,0.0,0.0,None,2013,1,3,1
515,4,2013-01-03,6708,594,1,0,0,1,3,2,11260.0,0.0,0.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2013,1,3,1
513,4,2013-01-03,18469,2280,1,0,0,1,0,0,400.0,8.0,2013.0,0,0.0,0.0,None,2013,1,3,1
507,4,2013-01-03,5981,521,1,0,0,1,0,2,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
502,4,2013-01-03,9081,1338,1,0,0,1,0,0,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
497,4,2013-01-03,9465,1198,1,0,0,1,0,2,1610.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
494,4,2013-01-03,6209,971,1,0,0,1,1,0,1260.0,6.0,2011.0,0,0.0,0.0,None,2013,1,3,1
479,4,2013-01-03,11458,1448,1,0,0,1,0,0,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2013,1,3,1
470,4,2013-01-03,11124,1724,1,0,0,1,0,2,50.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
469,4,2013-01-03,10527,1580,1,0,0,1,2,2,710.0,9.0,2005.0,0,0.0,0.0,None,2013,1,3,1
467,4,2013-01-03,12053,1655,1,0,0,1,0,2,20390.0,4.0,2008.0,0,0.0,0.0,None,2013,1,3,1
464,4,2013-01-03,10039,1355,1,0,0,1,2,0,520.0,3.0,2009.0,0,0.0,0.0,None,2013,1,3,1
459,4,2013-01-03,7915,1127,1,0,0,1,0,0,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2013,1,3,1
453,4,2013-01-03,6109,740,1,0,0,1,0,2,75860.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
450,4,2013-01-03,9835,1547,1,0,0,1,2,0,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,1,3,1
449,4,2013-01-03,10980,1575,1,0,0,1,0,2,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
448,4,2013-01-03,7856,687,1,0,0,1,0,2,3970.0,9.0,2009.0,0,0.0,0.0,None,2013,1,3,1
444,4,2013-01-03,11559,1440,1,0,0,0,2,0,1700.0,11.0,2009.0,0,0.0,0.0,None,2013,1,3,1
336,4,2013-01-03,12389,1890,1,0,0,1,0,0,190.0,7.0,2014.0,0,0.0,0.0,None,2013,1,3,1
189,4,2013-01-03,8296,826,1,0,0,1,3,0,5760.0,7.0,2014.0,0,0.0,0.0,None,2013,1,3,1
333,4,2013-01-03,8345,1107,1,0,0,1,0,2,3720.0,2.0,2010.0,0,0.0,0.0,None,2013,1,3,1
154,4,2013-01-03,7856,741,1,0,0,1,3,2,16420.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
150,4,2013-01-03,6391,743,1,0,0,1,2,2,31830.0,3.0,2010.0,0,0.0,0.0,None,2013,1,3,1
148,4,2013-01-03,7517,753,1,0,0,1,0,0,2090.0,12.0,2008.0,0,0.0,0.0,None,2013,1,3,1
125,4,2013-01-03,11420,1598,1,0,0,1,0,0,760.0,12.0,2005.0,0,0.0,0.0,None,2013,1,3,1
108,4,2013-01-03,8278,662,1,0,0,1,3,2,2190.0,9.0,2003.0,0,0.0,0.0,None,2013,1,3,1
106,4,2013-01-03,7701,791,1,0,0,1,0,0,1390.0,8.0,2013.0,0,0.0,0.0,None,2013,1,3,1
104,4,2013-01-03,8174,1146,1,0,0,1,0,0,390.0,6.0,2009.0,0,0.0,0.0,None,2013,1,3,1
90,4,2013-01-03,6727,901,1,0,0,1,0,0,330.0,11.0,2007.0,0,0.0,0.0,None,2013,1,3,1
85,4,2013-01-03,5246,820,1,0,0,1,1,0,1870.0,10.0,2011.0,0,0.0,0.0,None,2013,1,3,1
84,4,2013-01-03,10242,1254,1,0,0,1,0,2,11810.0,8.0,2014.0,0,0.0,0.0,None,2013,1,3,1
82,4,2013-01-03,8184,823,1,0,0,1,0,0,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
157,4,2013-01-03,7710,842,1,0,0,1,0,2,2950.0,10.0,2004.0,0,0.0,0.0,None,2013,1,3,1
71,4,2013-01-03,7246,636,1,0,0,1,0,0,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec",2013,1,3,1
64,4,2013-01-03,7190,619,1,0,0,1,3,2,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2013,1,3,1
57,4,2013-01-03,9988,1065,1,0,0,0,3,2,420.0,6.0,2014.0,0,0.0,0.0,None,2013,1,3,1
42,4,2013-01-03,6925,896,1,0,0,1,0,2,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
35,4,2013-01-03,5955,517,1,0,0,1,3,2,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2013,1,3,1
33,4,2013-01-03,7987,823,1,0,0,1,0,2,1320.0,5.0,2013.0,0,0.0,0.0,None,2013,1,3,1
27,4,2013-01-03,7893,1064,1,0,0,1,0,0,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
25,4,2013-01-03,10409,1587,1,0,0,1,2,0,430.0,4.0,2003.0,0,0.0,0.0,None,2013,1,3,1
24,4,2013-01-03,6753,711,1,0,0,1,0,2,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
7,4,2013-01-03,7231,867,1,0,0,1,0,2,24000.0,4.0,2013.0,0,0.0,0.0,None,2013,1,3,1
4,4,2013-01-03,8247,1248,1,0,0,1,2,2,620.0,9.0,2009.0,0,0.0,0.0,None,2013,1,3,1
539,4,2013-01-03,9947,1040,1,0,0,1,0,0,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
69,4,2013-01-03,9993,1269,1,0,0,1,2,2,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
335,4,2013-01-03,10686,2239,1,0,0,1,1,0,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,1,3,1
167,4,2013-01-03,8788,1065,1,0,0,1,0,0,140.0,4.0,2008.0,0,0.0,0.0,None,2013,1,3,1
178,4,2013-01-03,7878,862,1,0,0,0,3,0,1710.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
320,4,2013-01-03,13761,2058,1,0,0,1,0,2,210.0,9.0,2012.0,0,0.0,0.0,None,2013,1,3,1
316,4,2013-01-03,7771,776,1,0,0,1,3,0,9000.0,8.0,2001.0,0,0.0,0.0,None,2013,1,3,1
310,4,2013-01-03,7518,705,1,0,0,1,0,2,2290.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,1,3,1
308,4,2013-01-03,8619,965,1,0,0,1,0,0,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2013,1,3,1
270,4,2013-01-03,7625,1093,1,0,0,1,0,0,1450.0,7.0,2014.0,0,0.0,0.0,None,2013,1,3,1
269,4,2013-01-03,6546,963,1,0,0,1,0,2,60.0,6.0,2015.0,0,0.0,0.0,None,2013,1,3,1
267,4,2013-01-03,10421,1440,1,0,0,1,2,0,2460.0,1.0,2012.0,0,0.0,0.0,None,2013,1,3,1
262,4,2013-01-03,16616,2943,1,0,0,1,1,0,1180.0,5.0,2013.0,0,0.0,0.0,None,2013,1,3,1
261,4,2013-01-03,10894,897,1,0,0,1,3,2,15340.0,4.0,2015.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
259,4,2013-01-03,5225,1341,1,0,0,1,1,1,210.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
256,4,2013-01-03,9025,1295,1,0,0,1,0,2,80.0,9.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,1,3,1
171,4,2013-01-03,6937,773,1,0,0,1,0,0,2640.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
252,4,2013-01-03,9894,768,1,0,0,1,3,2,22330.0,0.0,0.0,1,5.0,2010.0,"Feb,May,Aug,Nov",2013,1,3,1
250,4,2013-01-03,6204,510,1,0,0,1,3,0,3520.0,0.0,0.0,1,18.0,2012.0,"Feb,May,Aug,Nov",2013,1,3,1
248,4,2013-01-03,8012,1162,1,0,0,1,0,2,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2013,1,3,1
247,4,2013-01-03,7270,655,1,0,0,1,3,2,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2013,1,3,1
245,4,2013-01-03,6990,803,1,0,0,1,0,2,1310.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
234,4,2013-01-03,7500,844,1,0,0,1,3,0,4370.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
233,4,2013-01-03,8482,937,1,0,0,1,0,0,1890.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
229,4,2013-01-03,6810,632,1,0,0,1,3,2,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
214,4,2013-01-03,7922,684,1,0,0,1,3,0,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
211,4,2013-01-03,12412,1474,1,0,0,1,0,2,350.0,11.0,2006.0,0,0.0,0.0,None,2013,1,3,1
207,4,2013-01-03,9144,1236,1,0,0,1,0,0,6870.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
195,4,2013-01-03,8311,1116,1,0,0,1,0,2,220.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
251,4,2013-01-03,17136,2229,1,0,0,1,0,2,340.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
544,4,2013-01-03,12157,1819,1,0,0,0,0,0,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2013,1,3,1
355,4,2013-01-03,9197,1195,1,0,0,1,0,2,9720.0,8.0,2013.0,0,0.0,0.0,None,2013,1,3,1
546,4,2013-01-03,12187,1513,1,0,0,1,0,0,580.0,1.0,2005.0,0,0.0,0.0,None,2013,1,3,1
983,4,2013-01-03,9310,1486,1,0,0,1,0,0,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
974,4,2013-01-03,9869,1400,1,0,0,1,0,0,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
967,4,2013-01-03,8970,1079,1,0,0,1,0,2,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2013,1,3,1
965,4,2013-01-03,7598,872,1,0,0,1,0,2,110.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
964,4,2013-01-03,8144,1306,1,0,0,1,0,0,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2013,1,3,1
963,4,2013-01-03,10043,1091,1,0,0,0,0,2,23620.0,11.0,2013.0,0,0.0,0.0,None,2013,1,3,1
938,4,2013-01-03,8233,898,1,0,0,1,0,0,2820.0,9.0,2009.0,0,0.0,0.0,None,2013,1,3,1
921,4,2013-01-03,10035,1291,1,0,0,0,0,0,840.0,9.0,2006.0,0,0.0,0.0,None,2013,1,3,1
914,4,2013-01-03,8698,1224,1,0,0,1,2,2,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2013,1,3,1
913,4,2013-01-03,7530,1059,1,0,0,1,0,0,280.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
911,4,2013-01-03,8631,866,1,0,0,1,0,2,16490.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
985,4,2013-01-03,6164,721,1,0,0,1,2,2,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2013,1,3,1
909,4,2013-01-03,7052,759,1,0,0,1,0,2,1680.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2013,1,3,1
905,4,2013-01-03,7822,1254,1,0,0,1,0,0,90.0,6.0,2014.0,0,0.0,0.0,None,2013,1,3,1
903,4,2013-01-03,10284,752,1,0,0,1,3,2,7290.0,9.0,2014.0,0,0.0,0.0,None,2013,1,3,1
895,4,2013-01-03,6411,695,1,0,0,1,0,2,4150.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
894,4,2013-01-03,5859,859,1,0,0,1,0,0,190.0,11.0,2012.0,0,0.0,0.0,None,2013,1,3,1
878,4,2013-01-03,6792,689,1,0,0,1,3,2,1100.0,12.0,2014.0,0,0.0,0.0,None,2013,1,3,1
876,4,2013-01-03,9229,1189,1,0,0,1,0,0,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2013,1,3,1
872,4,2013-01-03,7373,734,1,0,0,1,0,2,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2013,1,3,1
868,4,2013-01-03,7990,580,1,0,0,1,3,2,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
863,4,2013-01-03,6732,835,1,0,0,1,0,2,21370.0,11.0,2010.0,0,0.0,0.0,None,2013,1,3,1
862,4,2013-01-03,7921,1145,1,0,0,1,0,2,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
853,4,2013-01-03,8351,936,1,0,0,1,0,0,14040.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
906,4,2013-01-03,14552,1231,1,0,0,1,0,0,90.0,7.0,2010.0,0,0.0,0.0,None,2013,1,3,1
846,4,2013-01-03,8117,875,1,0,0,1,0,2,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
995,4,2013-01-03,7004,661,1,0,0,0,3,0,6560.0,12.0,2013.0,0,0.0,0.0,None,2013,1,3,1
1010,4,2013-01-03,6827,640,1,0,0,1,3,2,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2013,1,3,1
1112,4,2013-01-03,8716,809,1,0,0,1,2,2,1880.0,4.0,2006.0,0,0.0,0.0,None,2013,1,3,1
1101,4,2013-01-03,7780,859,1,0,0,1,3,2,4060.0,9.0,2012.0,0,0.0,0.0,None,2013,1,3,1
1099,4,2013-01-03,8988,1109,1,0,0,1,0,2,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1097,4,2013-01-03,7053,1803,1,0,0,1,1,1,720.0,3.0,2002.0,0,0.0,0.0,None,2013,1,3,1
1092,4,2013-01-03,9121,963,1,0,0,1,0,0,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1089,4,2013-01-03,7915,845,1,0,0,1,3,0,5220.0,5.0,2009.0,0,0.0,0.0,None,2013,1,3,1
1079,4,2013-01-03,7975,676,1,0,0,1,0,0,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1075,4,2013-01-03,11298,1101,1,0,0,1,0,2,1410.0,10.0,2013.0,0,0.0,0.0,None,2013,1,3,1
1066,4,2013-01-03,9244,992,1,0,0,1,0,0,3350.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
1064,4,2013-01-03,7474,928,1,0,0,1,0,2,420.0,0.0,0.0,0,0.0,0.0,None,2013,1,3,1
1059,4,2013-01-03,6501,972,1,0,0,1,2,0,3380.0,4.0,2013.0,0,0.0,0.0,None,2013,1,3,1
999,4,2013-01-03,8475,670,1,0,0,0,3,2,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1053,4,2013-01-03,7333,934,1,0,0,1,0,0,1710.0,7.0,2015.0,0,0.0,0.0,None,2013,1,3,1
1045,4,2013-01-03,7582,923,1,0,0,1,0,2,26990.0,12.0,2013.0,0,0.0,0.0,None,2013,1,3,1
1043,4,2013-01-03,8512,1302,1,0,0,1,2,0,420.0,3.0,2006.0,0,0.0,0.0,None,2013,1,3,1
1040,4,2013-01-03,6563,765,1,0,0,1,0,0,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1033,4,2013-01-03,12732,1300,1,0,0,1,0,0,7680.0,3.0,2006.0,0,0.0,0.0,None,2013,1,3,1
1032,4,2013-01-03,9636,1145,1,0,0,1,3,2,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1027,4,2013-01-03,8549,1331,1,0,0,1,0,2,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1026,4,2013-01-03,7748,1110,1,0,0,1,2,0,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",2013,1,3,1
1021,4,2013-01-03,8240,986,1,0,0,1,0,0,1080.0,5.0,2011.0,0,0.0,0.0,None,2013,1,3,1
1020,4,2013-01-03,7284,984,1,0,0,1,0,0,40.0,8.0,2015.0,0,0.0,0.0,None,2013,1,3,1
1018,4,2013-01-03,10822,1345,1,0,0,1,2,2,140.0,9.0,2012.0,0,0.0,0.0,None,2013,1,3,1
1014,4,2013-01-03,10287,1211,1,0,0,1,0,2,210.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,1,3,1
1046,4,2013-01-03,6226,569,1,0,0,1,3,2,29070.0,4.0,2005.0,0,0.0,0.0,None,2013,1,3,1
843,4,2013-01-03,9186,1219,1,0,0,1,2,0,60.0,4.0,2006.0,0,0.0,0.0,None,2013,1,3,1
545,4,2013-01-03,8634,933,1,0,0,1,0,2,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2013,1,3,1
